20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000624592	22	11	27758	P	1	0	0	15
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	12	09	131017	M	6	0	0	24
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	12	99	131017	M	3	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	13	09	38630	M	1	0	0	5
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	13	99	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	13	99	149196	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	14	15	131018	M	16	0	0	64
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	16	09	131017	M	5	0	0	20
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	16	12	131017	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	18	04	38630	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	18	13	131268	M	1	0	0	4
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	02	38630	M	2	0	0	10
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	99	131017	M	3	0	0	12
20181125	994423	cmp-a001-01-000000000900621	grp-a001-01-000000005407248	nkw-a001-01-000001003623764	nad-a001-01-000000025066620	bsn-a001-00-000000000635920	19	99	38630	M	2	0	0	8
